"25000","8","22v-23r","","","","","leer"
"25000","9","23v-24r","","","","","leer"
"25000","10","41v-42r","","","","","leer"
"25000","11","42v-43r","","","","","leer"
"25000","12","43v-44r","","","","","leer"
"25000","13","71v-72r","","","","","leer"
"25000","14","LXXXX","","","","","Fehlt offensichtlich in der Originalzählung"
"25000","15","100v-101r","","","","","leer"
"25000","16","101v-102r","","","","","leer"
"25000","17","127v-128r","","","","","leer"
"25000","18","164v-165v","","","","","leer"
"25000","19","01r-v","","","","","leer (Nachsatzblatt)"
"25001","1","4v-7r","Crivelli, Arcangelo","Missa Credo maius","Kyrie","ST|AB","Ky1 Spruchbänder ""Archangeli Criuelli B. / Credo maius cum q.or"""
"25001","2","7v-11r","Crivelli, Arcangelo","Missa Credo maius","[Gloria] Et in terra / Qui tollis","ST|AB / -",""
"25001","3","11v-17r","Crivelli, Arcangelo","Missa Credo maius","[Credo] Patrem","ST|AB",""
"25001","4","17v-21r","Crivelli, Arcangelo","Missa Credo maius","Sanctus / Benedictus / Hosanna","ST|AB / - / -","""Benedictus cum quatuor si placet usque ad Hosanna"" und beim abschließenden Hosanna in jeder Stimme ""omnes"". "
"25001","5","21v-22r","Crivelli, Arcangelo","Missa Credo maius","Agnus Dei","ST|AB",""
"25002","1","24v-27r","Crivelli, Arcangelo","Missa Petrus apostolus","Kyrie","ST|AB","Ky1 S ""Sine Cantu canite in Subdiapason""; Ky1 Spruchbänder ""Petrus Apostolus & Paulus / Doctor gentium ipsi / nos docuerunt legem / tuam Domine Constitue"""
"25002","2","27v-30r","Crivelli, Arcangelo","Missa Petrus apostolus","[Gloria] Et in terra","ST|AB","Sine cantu canite in subdiapason"
"25002","3","30v-35r","Crivelli, Arcangelo","Missa Petrus apostolus","[Credo] Patrem","ST|AB","Sine cantu canite in subdiapason"
"25002","4","35v-39r","Crivelli, Arcangelo","Missa Petrus apostolus","Sanctus / Benedictus","ST|AB / T|AT2 / ST|AB","Sine cantu canite in subdiapason. Im Benedictus ""Tenor primus cum tribus"", ""Altus in subdiapason si placet"" und ""Tenor secundus"" als Überschriften."
"25002","5","39v-41r","Crivelli, Arcangelo","Missa Petrus apostolus","Agnus Dei","ST|AB","Ag II vacat. Sine cantu canite in subdiapason"
"25003","1","44v-47r","Crivelli, Arcangelo","Missa Sumens illud ave","Kyrie","STB|S2A","f.44v-45r: B+"
"25003","2","47v-53r","Crivelli, Arcangelo","Missa Sumens illud ave","[Gloria] Et in terra / Qui tollis","STB|S2A / -","f. 51v-52r: B+"
"25003","3","53v-62r","Crivelli, Arcangelo","Missa Sumens illud ave","[Credo] Patrem / Crucifixus / Et iterum","STB+|S2A /  ST|S2A / STB+|S2A","Patrem f. 53v-54r: B"
"25003","4","62v-67r","Crivelli, Arcangelo","Missa Sumens illud ave","Sanctus / Benedictus / Osanna","STB+|S2A / ST|AB / STB|S2A","f. 64v-65r: B"
"25003","5","67v-71r","Crivelli, Arcangelo","Missa Sumens illud ave","Agnus Dei / Agnus Dei [dona nobis pacem]","STB|S2A / STT2|S2AB","Ag III: Im Bassus ""Canon in diapente"" mit ""Resolutio"" im T2."
"25004","1","72v-76r","Crivelli, Arcangelo","Missa Euro gentil","Kyrie","STB|AT2","Im Christe und Kyrie II: B+"
"25004","2","76v-82r","Crivelli, Arcangelo","Missa Euro gentil","[Gloria] Et in terra / Qui tollis","STB|AT2 / STB+|AT2","f. 78v-79r: B+"
"25004","3","82v-92r","Crivelli, Arcangelo","Missa Euro gentil","[Credo] Patrem / Crucifixus / Et in spiritum","STB+|AT2 / ST|AB / STB+|AT2","f. 82v-83r und 88v-89r: B"
"25004","4","92v-96r","Crivelli, Arcangelo","Missa Euro gentil","Sanctus / Benedictus / Hosanna","STB+|AT2 / ST|S2A / STB|AT2",""
"25004","5","96v-100r","Crivelli, Arcangelo","Missa Euro gentil","Agnus Dei / Agnus Dei [dona nobis pacem]","STB|AT2 / STT2|S2AB","Im Altus:""Corporibus quatuor Anima una"", im Superius ""Resolutio in Diapnete"", im Tenor ""Resolutio in Subdiateßaron"" und im Superius secundus ""Resolutio ad secundam"".[canon in subdiatessaron, diapente, secunda]"
"25005","1","102v-106r","Crivelli, Arcangelo","Missa Domini est terra","Kyrie / Christe / Kyrie","STB|AT2 / ST|AB / STB+|AT2",""
"25005","2","106v-112r","Crivelli, Arcangelo","Missa Domini est terra","[Gloria] Et in terra / Qui tollis","STB+|AT2 / -","f. 107v-108r und 109v-110r: B."
"25005","3","112v-121r","Crivelli, Arcangelo","Missa Domini est terra","[Credo] Patrem / Crucifixus / Et in spiritum","STB+|AT2 / ST|AT2 / STB|AT2","f. 114v-115r: B und 118v-119: B+"
"25005","4","121v-125r","Crivelli, Arcangelo","Missa Domini est terra","Sanctus / Benedictus / Osanna","STB|AT2 / STB+|AT2 / STB|AT2","f. 121v-122r: B+."
"25005","5","125v-127r","Crivelli, Arcangelo","Missa Domini est terra","Agnus Dei","STB|AT2","f. 125v-126r: B+. Ag II, III vacant"
"25006","1","128v-134r","Crivelli, Arcangelo","Missa Canite tuba in Sion","Kyrie","STB|AT2B2",""
"25006","2","134v-142r","Crivelli, Arcangelo","Missa Canite tuba in Sion","[Gloria] Et in terra / Qui tollis","STB|AT2B2",""
"25006","3","142v-153r","Crivelli, Arcangelo","Missa Canite tuba in Sion","[Credo] Patrem / Crucifixus / Et in spiritum","STB|AT2B2 / SA|S2A2 / STB|AT2B2",""
"25006","4","153v-159r","Crivelli, Arcangelo","Missa Canite tuba in Sion","Sanctus / Benedictus / Osanna","STB|AT2B2 / ST|AB / STB|AT2B2",""
"25006","5","159r-164r","Crivelli, Arcangelo","Missa Canite tuba in Sion","Agnus Dei / Agnus Dei [dona nobis pacem]","STB|AT2B2 / -","Ag II vacat, Ag III: Im Altus ""Canon in subdiatessaron"" und im T2 ""Resolutio""."
"26000","1","01r-01v","","","","","leer (Vorsatzblatt) In eckiger Klammer Vermutung einer Bleistiftfolierung nach Mikrofilm von Gottfried. Die hier normal aufgeführte Foliierung ist aus der Census-Datenbank übernommen und respektiert nicht die Bleistiftfolierung der ersten Blätter."
"26000","2","2r [Ir]","","","","","""SEDENTE / INNOCENTIO XIII / P. O. M. / [Wappen Innozenz' XIII.] / SUB PROTECTIONE EMI, ET / RMI DNI PETRI / S. LAURENTII IN DAMASO / CARD. OTTHOBONI S. R. E. / VICE CANCELLARII"""
"26000","3","2v [Iv]","","","","","leer"
"26000","4","3r [IIr]","","","","","""Tabula huius libri""."
"26000","5","14v-15r","","","","","leer"
"26000","6","28v-29r","","","","","leer"
"26000","7","38v-39r","","","","","leer"
"26000","8","52v-53r","","","","","leer"
"26000","9","64v-65r","","","","","leer"
"26000","10","77v-78r","","","","","leer"
"26000","11","89v-90r","","","","","leer"
"26000","12","101v-102r","","","","","leer"
"26000","13","114v-115r","","","","","leer"
"26000","14","125v-126r","","","","","leer"
"26000","15","129v-130r","","","","","leer"
"26001","1","3v-5r [IIv-2r]","Festa, Costanzo","Missa de beata Virgine","Kyrie","ST|AB","Tenor De domina nostra"
"26001","2","5v-7r","Festa, Costanzo","Missa de beata Virgine","[Gloria] Et in terra","ST|AB","Tropus Spiritus et alme, post Concilium Tridentinum deleto"
"26001","3","7v-10r","Festa, Costanzo","Missa de beata Virgine","[Credo] Patrem","ST|AB",""
"26001","4","10v-12r","Festa, Costanzo","Missa de beata Virgine","Sanctus / Pleni / Osanna / Benedictus","ST|AB / ST|A / ST|(A)A2(B) / S|A","Im Bassus:""Pleni tacet"", in Altus ""Osanna super tenorem in diatessaron"" im Bassus ""Osanna cum Tenore in Subdiapente"", im Tenor und Bassus ""Benedictus tacet"". Ein Osanna ist aufgeführt für einen Altus secundus ""Si placet"". In Superius und Altus vor dem Benedictus ""Duo""."
"26001","5","12v-14r","Festa, Costanzo","Missa de beata Virgine","Agnus Dei / Agnus Dei / Agnus Dei [dona nobis pacem]","ST|AB / T|B / ST|ABB2","Im Superius und Altus ""Secundus Agnus tacet"" und in Tenor und Bassus entsprechend ""Duo"". Im driten Agnus vor dem Bassus: ""canon in dyapente""."
"26002","1","15v-17r","Févin, Robert de","Missa Ave Maria","Kyrie","ST|AB","Tenor Ave Maria"
"26002","2","17v-20r","Févin, Robert de","Missa Ave Maria","[Gloria] Et in terra / Qui tollis","ST|AB/ -",""
"26002","3","20v-23r","Févin, Robert de","Missa Ave Maria","[Credo] Patrem / Et in spiritum","ST|AB / -",""
"26002","4","23v-26r","Févin, Robert de","Missa Ave Maria","Sanctus / Pleni / Osanna / Benedictus","ST|AB / S|A / ST|AB / S|AB+","Im Pleni in Superius und Altus ""Duo"" sowie in Tenor uns Bassus ""Plenis tacet"" und im Benedictus im Tenor etwas eradiert."
"26002","5","26v-28r","Févin, Robert de","Missa Ave Maria","Agnus Dei [dona nobis pacem] / Agnus Dei","ST|AB / S|A","Das erste Agnus ist doppelt textiert (miserere nobis und dona nobis pacem)."
"26003","1","29v-30r","Moulu? vgl. CoimU 2, F-CA 4, D-Bgsa 7??","Missa Mittit ad virginem","Kyrie","ST|AB","Tenor Mittit ad Virginem"
"26003","2","30v-32r","Moulu? vgl. CoimU 2, F-CA 4, D-Bgsa 7??","Missa Mittit ad virginem","[Gloria] Et in terra / Domine Deus agnus dei / Qui tollis / Qui sedes","ST|AB / - / - / -",""
"26003","3","32v-35r","Moulu? vgl. CoimU 2, F-CA 4, D-Bgsa 7??","Missa Mittit ad virginem","[Credo] Patrem / Et incarnatus / Crucifixus / Et resurrexit / Et in spiritum","ST|AB / T|AB / T|AB / T|AB / ST|B / ST|AB","Im Superius: ""Et incarnatus et crucifixus tacent"", im Altus ""Et resurrexit tacet""."
"26003","4","35v-37r","Moulu? vgl. CoimU 2, F-CA 4, D-Bgsa 7??","Missa Mittit ad virginem","Sanctus / Pleni / Osanna / Benedictus","ST|AB / S|AB / ST|AB / S|AB","Im Tenor ""Pleni tacet"" und ""Benedictus tacet""."
"26003","5","37v-38r","Moulu? vgl. CoimU 2, F-CA 4, D-Bgsa 7??","Missa Mittit ad virginem","Agnus Dei","ST|AB","""Tert. agnus ut supra"""
"26004","1","39v-41r","Barra, Hottinet","Missa Ecce panis angelorum","Kyrie","ST|AB","Tenor Ecce panis angelorum"
"26004","2","41v-43r","Barra, Hottinet","Missa Ecce panis angelorum","[Gloria] Et in terra / Domine Deus agnus Dei / Qui tollis","ST|AB / |AB / ST|AB","In Superius und Tenor jeweils ""Domine Deus tacet"" und in Altus und Bassus dementsprechend ""Duo""."
"26004","3","43v-46r","Barra, Hottinet","Missa Ecce panis angelorum","[Credo] Patrem / Et incarnatus / Et in spiritum","ST|AB / - / -",""
"26004","4","46v-50r","Barra, Hottinet","Missa Ecce panis angelorum","Sanctus / Pleni / Osanna / Benedictus","ST|AB / S|A / STT2|AB / S|AB","Im Pleni in Superius und Altus ""Duo"", Osanna: Altis O salutaris hostia, Tenor I Ecce panis angelorum, Tenor II Bone pastor"
"26004","5","50v-52r","Barra, Hottinet","Missa Ecce panis angelorum","Agnus Dei / Agnus Dei / Agnus Dei [dona nobis pacem]","ST|AB / S|A / ST|AB","Ag II in Superius und Altus ""Duo"", nach den beiden Duostimmen ""3. agnus ut supra"".."
"26005","1","53v-54r","Misonne, Vincent","Missa Gracieuse plaisante","Kyrie","ST|AB","Tenor gracieuse plaisant"
"26005","2","54v-56r","Misonne, Vincent","Missa Gracieuse plaisante","[Gloria] Et in terra","ST|AB",""
"26005","3","56v-59r","Misonne, Vincent","Missa Gracieuse plaisante","[Credo] Patrem / Crucifixus / Et in spiritum","ST|AB / T|AB+ / ST|AB",""
"26005","4","59v-62r","Misonne, Vincent","Missa Gracieuse plaisante","Sanctus / Pleni / Osanna / Benedictus","ST|AB / ST| / ST+|AB / S|AB","Im Altus uns Bassus jeweils ""Pleni tacet"", demenstprechend im Superius und Tenor ""Duo"" und im Tenor ""Benedictus tacet"". Danach ""Osanna ut supra"""
"26005","5","62v-64r","Misonne, Vincent","Missa Gracieuse plaisante","Agnus Dei / Agnus Dei / Agnus Dei [dona nobis pacem]","SS2T+|AB / |AB / SS2T+|AB","Im Superius ""agnus secundus tacet"" und Tenor ""secundus agnus tacet"", in Altus und Bassus ""Duo""."
"26006","1","65v-66r","Mouton, Jean","Missa Regina mearum","Kyrie / Christe / Kyrie","ST|AB / ST|A / ST+|AB","Im Bassus ""Christe tacet""."
"26006","2","66v-69r","Mouton, Jean","Missa Regina mearum","[Gloria] Et in terra / Domine fili unigenite / Domine Deus agnus Dei / Qui tollis","ST|AB / T|B / S|A / ST|AB","In Superius und Altus ""Domine fili tacet"" und in Tenor und Bassus ""Duo"", wie in Tenor und Bassus ""Domine deus tacet"" und ebendort in Superius und Altus ""Duo""."
"26006","3","69v-73r","Mouton, Jean","Missa Regina mearum","[Credo] Patrem / Crucifixus / Et resurrexit / Et iterum","ST|AB / T|B / S|A / ST|AB","In Superius und Altus ""Crucifixus tacet"" und in Tenor und Bassus ""Duo"", wie in Tenor und Bassus ""Et resurrexit tacet"" und ebendort in Superius und Altus ""Duo""."
"26006","4","73v-75r","Mouton, Jean","Missa Regina mearum","Sanctus / Pleni / Osanna / Benedictus","ST|AB / ST| / ST|AB / |AB","In Superius und Tenor beim Pleni ""Duo"", im Altus und Bassus ""Pleni tacet"" und in Superius und Tenor ""Benedictustacet"", im Altus und Bassus ""Duo""."
"26006","5","75v-77r","Mouton, Jean","Missa Regina mearum","Agnus Dei / Agnus Dei / Agnus Dei [dona nobis pacem]","ST|AB / S|A / ST|AB","In Tenor und Bassus ""2. agnus tacet"", gleichzeitig in Superius und Altus ""Duo""."
"26007","1","78v-79r","Gascongne, Mathieu","Missa Mon mari m'a diffamée","Kyrie","ST|AB","Tenor Mon mary ma diffamee"
"26007","2","79v-81r","Gascongne, Mathieu","Missa Mon mari m'a diffamée","[Gloria] Et in terra / Qui tollis","ST|AB / -",""
"26007","3","81v-84r","Gascongne, Mathieu","Missa Mon mari m'a diffamée","[Credo] Patrem / Crucifixus / Et resurrexit","ST|AB / - / -",""
"26007","4","84v-86r","Gascongne, Mathieu","Missa Mon mari m'a diffamée","Sanctus / Pleni / Osanna / Benedictus","ST|AB / S|AB+ / STT2|AB / S|AB","Über dem Tenor ""Crescit in duplo""  und ""Pleni tacet"", im Tenor und Osanna ""canon gradatim scande"" mit ""Resoutio"""
"26007","5","86v-89r","Gascongne, Mathieu","Missa Mon mari m'a diffamée","Agnus Dei / Agnus Dei / Agnus Dei [dona nobis pacem]","STT2|AB / S|AB / ST|AB","Im Tenor ""canon cancriza"" mit Resolutio."
"26008","1","90v-91r","Misonne, Vincent","Missa Que n'ay-je Marion","Kyrie","ST|AB","Tenor Que nay je marion"
"26008","2","91v-93r","Misonne, Vincent","Missa Que n'ay-je Marion","[Gloria] Et in terra","ST|AB",""
"26008","3","93v-96r","Misonne, Vincent","Missa Que n'ay-je Marion","[Credo] Patrem / Et incarnatus","ST|AB / -","""Crucifixus"" [|AB] und ""et resurrexit"" [ST|] mit Fermaten und Pausen abgetrennt, aber keine Anmerkungen."
"26008","4","96v-99r","Misonne, Vincent","Missa Que n'ay-je Marion","Sanctus / Pleni / Osanna / Benedictus","ST|AB / S|A / ST|AB / S|AB","Im Superius und Altus ""Duo"", demgegenüber in Tenor und Bassus ""Pleni tacet"" und im Tenor ""Benedictus tacet""."
"26008","5","99v-101r","Misonne, Vincent","Missa Que n'ay-je Marion","Agnus Dei / Agnus Dei / Agnus Dei [dona nobis pacem]","ST|AB / T|AB / ST|AB","Im Superius ""2. agnus tacet"", danach ""Agnus tercius ut supra"". Das erste Agnuis ist doppelt textiert."
"26009","1","102v-104r","Gascongne, Mathieu","Missa L'aultre jour per my ces champs","Kyrie","ST|AB","Tenor Laultre jour per my ces champs"
"26009","2","104v-106r","Gascongne, Mathieu","Missa L'aultre jour per my ces champs","[Gloria] Et in terra","ST|AB",""
"26009","3","106v-111r","Gascongne, Mathieu","Missa L'aultre jour per my ces champs","[Credo] Patrem / Crucifixus / Et resurrexit / Et in spiritum","ST|AB / S|A / T|B / ST|AB","In  Tenor und Bassus ""Crucifixus tacet"" und in Superius und Altus ""Duo"", wie in Tenor und Bassus ""Duo"" und ebendort in Superius und Altus ""Et resurrexit tacet""."
"26009","4","111v-113r","Gascongne, Mathieu","Missa L'aultre jour per my ces champs","Sanctus / Pleni / Osanna / Benedictus","ST|AB / S|A / ST|AB / T|B","Im Pleni in Superius und Altus ""Duo"", im Tenor und Bassus ""Pleni tacet"" und im Superius und Altus ""Benedictus tacet"", während Tenor und Bassus ""Duo""."
"26009","5","113v-114r","Gascongne, Mathieu","Missa L'aultre jour per my ces champs","Agnus Dei / Agnus Dei / Agnus Dei [dona nobis pacem]","ST|AB / S|A / ST|AB","Im zweiten Agnus in Superius und Altus ""Duo"", im Tenor und Bassus ""2. agnuns tacet"". Das erste Agnus ist doppelt textiert."
"26010","1","115v-117r","Festa, Costanzo (Gloria von Heinrich Isaak)","Missa sine nomine","Kyrie","ST|AB",""
"26010","2","117v-121r","Festa, Costanzo (Gloria von Heinrich Isaak)","Missa sine nomine","[Gloria] Et in terra / Qui tollis","ST|AB / -","""Ysaac"""
"26010","3","","Festa, Costanzo (Gloria von Heinrich Isaak)","Missa sine nomine","das Credo fehlt","",""
"26010","4","121v-124r","Festa, Costanzo (Gloria von Heinrich Isaak)","Missa sine nomine","Sanctus / Pleni / Osanna / Benedictus","ST|AB / T|AB / ST|AB /","Im Superius ""Pleni tacet"", im Superius und Altus ""Benedictus tacet"" und Tenor und Bassus dort ""Duo""."
"26010","5","124v-125r","Festa, Costanzo (Gloria von Heinrich Isaak)","Missa sine nomine","Agnus Dei / Agnus Dei / Agnus Dei [dona nobis pacem]","ST|AB / ST| / ST|AB","In Altus und Bassus ""Sec. agnus tacet"" und ebenda in Superius und Tenor ""Duo""."
"26011","1","126v-129r","Ockeghem, Johannes","Credo","[Credo] Patrem","ST|S2B","canon in septima, Superius: G2, Tenor: C3, Altus: C1, Bassus: F3."
"26012","1","130v-132r","Misonne, Vincent","Salve Regina","Salve Regina","ST|AB",""
"26013","1","132v-134r","Mouton, Jean","Felix namque es","Felix namque es","ST|AB",""
"26013","2","134v-136r","Mouton, Jean","Felix namque es","O maria mater Dei","ST|AB",""
"26014","1","136v-138r","Josquin Desprez","Mente tota tibi supplicamus","Mente tota tibi supplicamus","ST|AB",""
"26015","1","138v-139r","Mouton, Jean","Peccata mea Domine","Peccata mea Domine","(S)TB|AB2","Über Bassus: ""Canon finis coronat""."
"26016","1","139v-141r","Lhéritier, Jean","Sancta Maria succurre miseris","Sancta Maria succurre miseris","ST|AB",""
"26017","1","141v-142r","Lhéritier, Jean","Ave Regina coelorum","Ave regina coelorum","ST|AB",""
"26017","2","142v-143r","Lhéritier, Jean","Ave Regina coelorum","Gaude gloriosa super omnes speciosa","ST|AB",""
"26018","1","143v-145r","Lhéritier, Jean","Alma Redemptoris Mater","Alma redemptoris mater","SS2T|AB",""
"26018","2","145v-147r","Lhéritier, Jean","Alma Redemptoris Mater","Tu que genuisti","SS2T|AB",""
"26019","1","147v-149r","Mouton, Jean","Ave Maria gratia plena","Ave Maria","ST|ABB2",""
"26019","2","149v-151r","Mouton, Jean","Ave Maria gratia plena","Tu mater es misericordie","ST|ABB2",""
"26020","1","151v-152r","Mouton, Jean","Tua est potentia","Tua est potentia","ST|A(A2)B","Im Altus:""canon sequere me in subdiatessaron""."
"26021","1","152v-154r","Févin, Antoine de","Benedictus Dominus Deus","Benedictus Dominus Deus","ST|AB",""
"26021","2","154v-156r","Févin, Antoine de","Benedictus Dominus Deus","Omnes gentes plaudite manibus","ST|AB",""
"26022","1","156v-158r","Misonne, Vincent","Regina coeli laetare","Regina coeli","ST|AB",""
"29000","1","01r-v","","","","","leer"
"29000","2","02r-v","","","","","leer; WZ Fleur im Doppelring"
"29000","3","7v","","","","","leer"
"29000","4","8r","","","","","leer; oben Koll.vermerk ""Letentur celi et exultet terra Avca. (...)"" (???)"
"29000","5","11v","","","","","leer"
"29000","6","12r","","","","","leer, oben Koll.vermerk ""Sicut mater consolatur filios suos / Jo. marie nanini"""
"29000","7","15r","","","","","leer rastriert, oben Koll.vermerk ""Hierusalem cito salus tua veniet"""
"29000","8","15v","","","","","Spruchband in der Kadelle des T2: ""FRANC. / ORPHEI / ROMAE / FECIT"""
"29000","9","21v","","","","","leer"
"29000","10","22r","","","","","leer rastriert, oben Koll.vermerk ""Pastores loquebantur ad invicem: Fran:s Guer.s"""
"29000","11","28v","","","","","leer rastriert"
"29000","12","29r","","","","","leer, oben Koll.vermerk ""Cum autem esset Stephanus plenus Spiritu santo. / In eiusdem festo concinitur"""
"29000","13","35v","","","","","leer"
"29000","14","36r","","","","","leer, oben Koll.vermerk ""Hic est beatus evangelista [...] / In eiusdem festo concinitur"" (teilweise abgeschnitten)"
"29000","15","42v","","","","","leer"
"29000","16","43r","","","","","leer, oben Koll.vermerk ""Surge surge illuminare hierusalem. Jo: Prenest[in]i"""
"29000","17","49v","","","","","leer rastriert"
"29000","18","50r","","","","","leer, oben Koll.vermerk ""Responsum accepit Simon: Jo: Prenest[in]i"""
"29000","19","56v","","","","","leer"
"29000","20","57r","","","","","leer, oben Koll.vermerk ""Lamentabatur Jacob. Morales"", z.T. abgeschnitten"
"29000","21","64v","","","","","leer"
"29000","22","65r","","","","","leer, oben Koll.vermerk ""Derelinquat impius suam. Felicis Anerii"""
"29000","23","69v","","","","","leer"
"29000","24","70r","","","","","leer rastriert"
"29000","25","75v-76r","","","","","leer"
"29000","26","83v-84r","","","","","leer"
"29000","27","88v","","","","","leer"
"29000","28","89r","","","","","leer; oben Koll.vermerk ""Jesus iunxit se disipulis in via: Jo: Prenest[in]i"""
"29000","29","93v","","","","","leer"
"29000","30","94r","","","","","leer, oben Koll.vermerk ""Spiritus sanctus replevit: Jo: Prenest[in]i"""
"29000","31","97v","","","","","leer"
"29000","32","98r","","","","","leer, oben Koll.vermerk ""Hodie gloriose semper virgo Maria: Jo: Prenest[in]i"", z.T. oben abgeschnitten"
"29000","33","102v-103r","","","","","leer"
"29000","34","106v","","","","","leer"
"29000","35","107r","","","","","leer, oben Koll.vermerk ""Quantum potes tantum aude."""
"29000","36","110v","","","","","leer"
"29000","37","111r","","","","","leer, oben Koll.vermerk ""Tradent enim vos: Jo: Prenest[n]i"""
"29000","38","114v-115r","","","","","leer"
"29000","39","119v-120r","","","","","leer"
"29000","40","128v-129r","","","","","leer"
"29000","41","133v","","","","","leer"
"29000","42","134r","","","","","Beschriftung begonnen wie fol. 134v, abgebrochen und verworfen, auf 134v neu begonnen"
"29000","43","138v","","","","","leer"
"29000","44","139r","","","","","leer, oben Koll.vermerk ""Christe Redemptor omnium"""
"29000","45","143v","","","","","leer"
"29000","46","144r","","","","","leer, oben Koll.vermerk ""Christe Redemptor omnium"", z.T. oben abgeschnitten"
"29000","47","151v-152r","","","","","leer"
"29000","48","156v-157","","","","","leer"
"29000","49","159v-160r","","","","","leer"
"29000","50","164v","","","","","leer"
"29000","51","165r","","","","","leer, oben Koll.vermerk ""Anima mea dominum: Jo: Prenist[in]i"""
"29000","52","170v","","","","","leer"
"29000","53","171r","","","","","leer, oben Koll.vermerk ""Anima mea dominum: Christianus Ameyden"", z.T. oben abgeschnitten"
"29000","54","180v-181r","","","","","leer"
"29000","55","186v","","","","","leer"
"29000","56","187r","","","","","""Gregorio xiiii. pont. opt. max. / admodum reverendo [patri] domino / Francisco Sotto Sanct.is suae magi= / stro Cappellae. / Lucas Fanensis scribebat."" z.T. erschlossen, da stark zerstört. Im Spruchband der ""G""-Initiale: ""R.P.D. / FRANC./ SOTTO / LVCAS F."""
"29000","57","191v","","","","","leer"
"29000","58","192r","","","","","""Clemente viii. Pont. opt. max. / R.do Domino Paulo de Magistris à Fumone / Mag.ro Capp.lae S. D. N. / Lucas Fanensis Scribebat Romae / M.D.XCII""; darüber Koll.vermerk ""Laudate Pueri Dominum"", z.T. abgeschnitten"
"29000","59","197v","","","","","leer"
"29000","60","02r-v","","","","","leer (Nachsatzblatt)"
"29001","0","1r","Nanino, Giovanni Maria","In diademate capitis","","","In diademate capitis. Avca (Koll.vermerk ??) / In coronatione summi Pontificis / Joannis Mariae Nanini / octonis voc."
"29001","1","1v-4r","Nanino, Giovanni Maria","In diademate capitis","In diademate capitis Aaron","SATB|S2A2T2B2","In der Kopfzeile verso ""Primus Chor. Jo. Marie Nanini Capelle S. D. A. Cantor"" und recto ""Secundus Chor."""
"29001","2","4v-7r","Nanino, Giovanni Maria","In diademate capitis","In veste enim","SATB|S2A2T2B2",""
"29002","1","8v-11r","Crivelli, Arcangelo","Laetentur coeli","Letentur celi et exultet terra","SATB|S2A2T2B2",""
"29003","1","12v-14v","Nanino, Giovanni Maria","Sicut mater consolatur filios suos","Sicut mater consolatur filios suos","SATB|S2A2T2B2","Fragment; bricht mitten im Stück ab (letzte Seite nur 1. Chor), lt. alter Foliierung fehlen 2 Blätter"
"29004","1","15v-18r","Palestrina, Giovanni Pierluigi da","Ierusalem cito veniet salus","Ierusalem cito veniet salus","STT2|S2AB",""
"29004","2","18v-21r","Palestrina, Giovanni Pierluigi da","Ierusalem cito veniet salus","Ego enim sum Dominus","STT2|S2AB",""
"29005","1","22v-25r","Guerrero, Francesco","Pastores loquebantur ad invicem","Pastores loquebantur ad invicem","STB|S2AB2",""
"29005","2","25v-28r","Guerrero, Francesco","Pastores loquebantur ad invicem","Videntes autem","STB|S2AB2",""
"29006","1","29v-32r","Palestrina, Giovanni Pierluigi da","Cum autem esset Stephanus","Cum autem esset Stephanus","STT2|AA2B",""
"29006","2","32v-35r","Palestrina, Giovanni Pierluigi da","Cum autem esset Stephanus","Possitis autem genibus","STT2|AA2B",""
"29007","1","36v-42r","Palestrina, Giovanni Pierluigi da","Hic est beatissimus evangelista","Hic est beatissimus evangelista","STT2|AA2B",""
"29008","1","43v-46r","Palestrina, Giovanni Pierluigi da","Surge illuminare Ierusalem","Surge illuminare Ierusalem","SATBt|S2A2T2B","Bt = Baritonans (Originalbezeichnung)"
"29008","2","46v-49r","Palestrina, Giovanni Pierluigi da","Surge illuminare Ierusalem","Et ambulabunt gentes","SATBt|S2A2T2B",""
"29009","1","50v-53r","Palestrina, Giovanni Pierluigi da","Responsum accepit Simeon","Responsum accepit Simeon","STT2|AA2B",""
"29009","2","53v-56r","Palestrina, Giovanni Pierluigi da","Responsum accepit Simeon","Cum inducent puerum Iesum","STT2|AA2B",""
"29010","1","57v-61r","Morales, Cristóbal de","Lamentabatur Iacob","Lamentabatur Iacob","STT2+|AB",""
"29010","2","61v-64r","Morales, Cristóbal de","Lamentabatur Iacob","Prosternens se Iacob","STT2+|AB",""
"29011","1","65v-69r","Anerio, Felice","Derelinquat impius viam suam","Derelinquat impius viam suam","SATB|S2A2T2B2",""
"29012","1","70v-71r","Victoria (K)","Super flumina Babilonis","Super flumina Babilonis","SATB|S2A2T2B2",""
"29012","2","71v-72r","Victoria (K)","Super flumina Babilonis","Quia illic interrogaverunt nos","SATB|",""
"29012","3","72v-73r","Victoria (K)","Super flumina Babilonis","Et qui abduxerunt nos","|S2A2T2B2",""
"29012","4","73v-75r","Victoria (K)","Super flumina Babilonis","Quomodo cantavimus","SS2ABt|S3A2TB2","Bt = Baritonans (Originalbezeichnung)"
"29013","1","76v-79r","Palestrina, Giovanni Pierluigi da","Stabat Mater","Stabat Mater","SATB|S2A2T2B2",""
"29013","2","79v-83r","Palestrina, Giovanni Pierluigi da","Stabat Mater","Eya Mater","SATB|S2A2T2B2",""
"29014","1","84v-86r","Palestrina, Giovanni Pierluigi da","Surrexit pastor bonus","Surrexit pastor bonus","SATB|S2A2T2B2",""
