"164008","","","","","Victoria, Tomás Luis de","Ad coenam agni providi"
"164009","","","","","Victoria, Tomás Luis de","Iesu nostra redemptio"
"164010","","","","","Victoria, Tomás Luis de","Veni Creator Spiritus"
"164011","","","","","Victoria, Tomás Luis de","O lux beata Trinitas"
"164012","","","","","Victoria, Tomás Luis de","Pange lingua gloriosi"
"164013","","","","","Victoria, Tomás Luis de","Quodcumque vinclis"
"164014","","","","","Victoria, Tomás Luis de","Doctor egregie Paule"
"164015","","","","","Victoria, Tomás Luis de","Ave maris stella"
"164016","","","","","Victoria, Tomás Luis de","Ut queant laxis"
"164017","","","","","Victoria, Tomás Luis de","Aurea luce et decore roseo"
"164018","","","","","Victoria, Tomás Luis de","Lauda mater ecclesia"
"164019","","","","","Victoria, Tomás Luis de","Petrus beatus"
"164020","","","","","Victoria, Tomás Luis de","Quicumque Christum quaeritis"
"164021","","","","","Victoria, Tomás Luis de","Tibi Christe splendor Patris"
"164022","","","","","Victoria, Tomás Luis de","Christe Redemptor omnium conserva"
"164023","","","","","Victoria, Tomás Luis de","Exsultet caelum laudibus"
"164024","","","","","Victoria, Tomás Luis de","Tristes erant apostoli"
"164025","","","","","Victoria, Tomás Luis de","Deus tuorum militum"
"164026","","","","","Victoria, Tomás Luis de","Sanctorum meritis"
"164027","","","","","Victoria, Tomás Luis de","Rex gloriose martyrum"
"164028","","","","","Victoria, Tomás Luis de","Iste confessor"
"164029","","","","","Victoria, Tomás Luis de","Iesu corona virginum"
"164030","","","","","Victoria, Tomás Luis de","Huius obtentu Deus"
"164031","","","","","Victoria, Tomás Luis de","Urbs beata Ierusalem"
"164032","","","","","Victoria, Tomás Luis de","Pange lingua gloriosi"
"164033","","","","","Victoria, Tomás Luis de","Dixit Dominus"
"164034","","","","","Victoria, Tomás Luis de","Laudate pueri Dominum"
"164035","","","","","Victoria, Tomás Luis de","Nisi Dominus aedificaverit"
"164036","","","","","Victoria, Tomás Luis de","Laudate Dominum omnes gentes"
"165001","L873","Berg [Montanus] & Neuber","n. 1","","Lasso, Orlando di","Missa Ite Rime dolenti"
"165001","L900","Le Roy & Ballard","","","Lasso, Orlando di","Missa Ite Rime dolenti"
"165001","L901","Louvain, Phalèse","","","Lasso, Orlando di","Missa Ite Rime dolenti"
"165001","L997","Gardano","","","Lasso, Orlando di","Missa Ite Rime dolenti"
"165002","L873","Berg [Montanus] & Neuber","n. 2","","Lasso, Orlando di","Missa Scarco di doglia"
"165002","L900","Le Roy & Ballard","","","Lasso, Orlando di","Missa Scarco di doglia"
"165002","L901","Louvain, Phalèse","","","Lasso, Orlando di","Missa Scarco di doglia"
"165002","L997","Gardano","","","Lasso, Orlando di","Missa Scarco di doglia"
"165003","A-Wn","4773","","","Lasso, Orlando di","Missa Sydus ex claro"
"165003","kr1628 a: nicht in RISM","Zetzner","","","Lasso, Orlando di","Missa Sydus ex claro"
"165003","L1029","Ballard","","","Lasso, Orlando di","Missa Sydus ex claro"
"165003","L873","Berg [Montanus] & Neuber","n. 3","","Lasso, Orlando di","Missa Sydus ex claro"
"165003","L900","Le Roy & Ballard","","","Lasso, Orlando di","Missa Sydus ex claro"
"165003","L901","Louvain, Phalèse","","","Lasso, Orlando di","Missa Sydus ex claro"
"165003","L997","Gardano","","","Lasso, Orlando di","Missa Sydus ex claro"
"165004","L1023","Ballard","","","Lasso, Orlando di","Missa Credidi propter"
"165004","L873","Berg [Montanus] & Neuber","n. 4","","Lasso, Orlando di","Missa Credidi propter"
"165004","L900","Le Roy & Ballard","","","Lasso, Orlando di","Missa Credidi propter"
"165004","L901","Louvain, Phalèse","","","Lasso, Orlando di","Missa Credidi propter"
"165004","L997","Gardano","","","Lasso, Orlando di","Missa Credidi propter"
"165005","A-Wn","15948","98-122","","Lasso, Orlando di","Missa Le Berger et la Bergere"
"165005","D-Sl","10","1-58","lückenhaft","Lasso, Orlando di","Missa Le Berger et la Bergere"
"165005","L831","Correggio","n. 5","","Lasso, Orlando di","Missa Le Berger et la Bergere"
"165005","L873","Berg [Montanus] & Neuber","n. 5","","Lasso, Orlando di","Missa Le Berger et la Bergere"
"165005","L900","Le Roy & Ballard","","","Lasso, Orlando di","Missa Le Berger et la Bergere"
"165005","L901","Louvain, Phalèse","","","Lasso, Orlando di","Missa Le Berger et la Bergere"
"165005","L997","Gardano","","","Lasso, Orlando di","Missa Le Berger et la Bergere"
"166001","V 1421 (1572)","Gardano (Söhne)","n. 24","","Allegri, Gregorio","Missa In lectulo meo"
"166002","","","","","Bonomi, Pietro","In lectulo meo"
"166003","","","","","Bonomi, Pietro","O lumen ecclesiae"
"167001","V 1423 (1589)","Francesco und Erben Tini","n. 29","","",""
"167002","","","","","",""
"167003","","","","","",""
"167004","","","","","",""
"167005","","","","","",""
"168001","V 1424 (1589)","Mayer","n. 29","","","Missa Speciosa"
"169001","V 1425 (1609)","Gardano, Angelo","n. 29","","Victoria, Tomás Luis de","Quem vidistis, pastores?"
"169001","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 1","","Victoria, Tomás Luis de","Quem vidistis, pastores?"
"169002","BAV","CG XVI.24","7v-10r","""Francisci Guerrero""","Guerrero, Francisco","Pastores loquebantur"
"169002","BAV","CS 29 (=29005)","","","Guerrero, Francisco","Pastores loquebantur"
"169003","V 1422 (1583)","Gardano, Alessandro","n. 30","","Victoria, Tomás Luis de","Nigra sum sed formosa"
"169003","V 1423 (1589)","Francesco und Erben Tini","n. 30","","Victoria, Tomás Luis de","Nigra sum sed formosa"
"169003","V 1424 (1589)","Mayer","n. 30","","Victoria, Tomás Luis de","Nigra sum sed formosa"
"169003","V 1425 (1609)","Gardano, Angelo","n. 30","","Victoria, Tomás Luis de","Nigra sum sed formosa"
"169003","V 1427 (1576)","Gardano, Angelo","n. 8","","Victoria, Tomás Luis de","Nigra sum sed formosa"
"169003","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 3","","Victoria, Tomás Luis de","Nigra sum sed formosa"
"169004","H-Bn","Bártfa 16","103v (T)","","Victoria, Tomás Luis de","Ardens est cor meum"
"169004","V 1422 (1583)","Gardano, Alessandro","n. 31","","Victoria, Tomás Luis de","Ardens est cor meum"
"169004","V 1423 (1589)","Francesco und Erben Tini","n. 31","","Victoria, Tomás Luis de","Ardens est cor meum"
"169004","V 1424 (1589)","Mayer","n. 31","","Victoria, Tomás Luis de","Ardens est cor meum"
"169004","V 1425 (1609)","Gardano, Angelo","n. 31","","Victoria, Tomás Luis de","Ardens est cor meum"
"169004","V 1427 (1576)","Gardano, Angelo","n. 7","","Victoria, Tomás Luis de","Ardens est cor meum"
"169004","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 4","","Victoria, Tomás Luis de","Ardens est cor meum"
"169005","V 1421 (1572)","Gardano (Söhne)","n. 30 (OO falsch?)","","Victoria, Tomás Luis de","Surrexit pastor bonus"
"169005","V 1422 (1583)","Gardano, Alessandro","n. 32","","Victoria, Tomás Luis de","Surrexit pastor bonus"
"169005","V 1423 (1589)","Francesco und Erben Tini","n. 32","","Victoria, Tomás Luis de","Surrexit pastor bonus"
"169005","V 1424 (1589)","Mayer","n. 32","","Victoria, Tomás Luis de","Surrexit pastor bonus"
"169005","V 1425 (1609)","Gardano, Angelo","n. 32","","Victoria, Tomás Luis de","Surrexit pastor bonus"
"169005","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 5","","Victoria, Tomás Luis de","Surrexit pastor bonus"
"169006","V 1421 (1572)","Gardano (Söhne)","n. 30 (OO falsch??)","","Victoria, Tomás Luis de","Congratulamini mihi"
"169006","V 1422 (1583)","Gardano, Alessandro","n. 33","","Victoria, Tomás Luis de","Congratulamini mihi"
"169006","V 1423 (1589)","Francesco und Erben Tini","n. 33","","Victoria, Tomás Luis de","Congratulamini mihi"
"169006","V 1424 (1589)","Mayer","n. 33","","Victoria, Tomás Luis de","Congratulamini mihi"
"169006","V 1425 (1609)","Gardano, Angelo","n. 33","","Victoria, Tomás Luis de","Congratulamini mihi"
"169006","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 6","","Victoria, Tomás Luis de","Congratulamini mihi"
"169007","V 1421 (1572)","Gardano (Söhne)","n. 28","","Victoria, Tomás Luis de","Benedicta sit Sancta Trinitas"
"169007","V 1422 (1583)","Gardano, Alessandro","n. 37","","Victoria, Tomás Luis de","Benedicta sit Sancta Trinitas"
"169007","V 1424 (1589)","Mayer","n. 37","","Victoria, Tomás Luis de","Benedicta sit Sancta Trinitas"
"169007","V 1425 (1609)","Gardano, Angelo","n. 35","","Victoria, Tomás Luis de","Benedicta sit Sancta Trinitas"
"169007","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n, 7","","Victoria, Tomás Luis de","Benedicta sit Sancta Trinitas"
"169008","","","","","Victoria, Tomás Luis de","O sacrum convivium"
"169009","V 1421 (1572)","Gardano (Söhne)","n. 26","","Victoria, Tomás Luis de","Tu es Petrus"
"169009","V 1422 (1583)","Gardano, Alessandro","n. 39","","Victoria, Tomás Luis de","Tu es Petrus"
"169009","V 1423 (1589)","Francesco und Erben Tini","n. 39","","Victoria, Tomás Luis de","Tu es Petrus"
"169009","V 1424 (1589)","Mayer","n. 39","","Victoria, Tomás Luis de","Tu es Petrus"
"169009","V 1425 (1609)","Gardano, Angelo","n. 37","","Victoria, Tomás Luis de","Tu es Petrus"
"169009","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 9","","Victoria, Tomás Luis de","Tu es Petrus"
"169010","BAV","CS 212 (=212015)","112","","Victoria, Tomás Luis de","Vidi speciosam sicut columbam"
"169010","BAV","CS 29 (=29018)","103v-106r","","Victoria, Tomás Luis de","Vidi speciosam sicut columbam"
"169010","D-Dl","Grimma 54","p. 81-85","","Victoria, Tomás Luis de","Vidi speciosam sicut columbam"
"169010","V 1421 (1572)","Gardano (Söhne)","n. 27","","Victoria, Tomás Luis de","Vidi speciosam sicut columbam"
"169010","V 1422 (1583)","Gardano, Alessandro","n. 34","","Victoria, Tomás Luis de","Vidi speciosam sicut columbam"
"169010","V 1424 (1589)","Mayer","n. 34","","Victoria, Tomás Luis de","Vidi speciosam sicut columbam"
"169010","V 1425 (1609)","Gardano, Angelo","n. 34","","Victoria, Tomás Luis de","Vidi speciosam sicut columbam"
"169010","V 1427 (1576)","Gardano, Angelo","n. 18","","Victoria, Tomás Luis de","Vidi speciosam sicut columbam"
"169010","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 10","","Victoria, Tomás Luis de","Vidi speciosam sicut columbam"
"169011","","","","","Guerrero, Francisco","Beata Dei genitrix Maria"
"169012","","","","","Victoria, Tomás Luis de","Trahe me post te"
"169013","V 1422 (1583)","Gardano, Alessandro","n. 35","","Victoria, Tomás Luis de","O Domine Jesu Christe"
"169013","V 1423 (1589)","Francesco und Erben Tini","n. 35","","Victoria, Tomás Luis de","O Domine Jesu Christe"
"169013","V 1424 (1589)","Mayer","n. 35","","Victoria, Tomás Luis de","O Domine Jesu Christe"
"169013","V 1425 (1609)","Gardano, Angelo","n. 39","","Victoria, Tomás Luis de","O Domine Jesu Christe"
"169013","V 1427 (1576)","Gardano, Angelo","n. 10","","Victoria, Tomás Luis de","O Domine Jesu Christe"
"169013","V 1432 (1585)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 3","","Victoria, Tomás Luis de","O Domine Jesu Christe"
"169013","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 13","","Victoria, Tomás Luis de","O Domine Jesu Christe"
"169014","V 1421 (1572)","Gardano (Söhne)","n. 15","","Victoria, Tomás Luis de","Ascendens Christus in altum"
"169014","V 1422 (1583)","Gardano, Alessandro","n. 17","","Victoria, Tomás Luis de","Ascendens Christus in altum"
"169014","V 1423 (1589)","Francesco und Erben Tini","n. 17","","Victoria, Tomás Luis de","Ascendens Christus in altum"
"169014","V 1424 (1589)","Mayer","n. 17","","Victoria, Tomás Luis de","Ascendens Christus in altum"
"169014","V 1425 (1609)","Gardano, Angelo","n. 17","","Victoria, Tomás Luis de","Ascendens Christus in altum"
"169014","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 14, fol. 44v-48r","","Victoria, Tomás Luis de","Ascendens Christus in altum"
"169015","V 1421 (1572)","Gardano (Söhne)","n. 16","","Victoria, Tomás Luis de","Dum complerentur dies Pentecostes"
"169015","V 1422 (1583)","Gardano, Alessandro","n. 18","","Victoria, Tomás Luis de","Dum complerentur dies Pentecostes"
"169015","V 1423 (1589)","Francesco und Erben Tini","n. 18","","Victoria, Tomás Luis de","Dum complerentur dies Pentecostes"
"169015","V 1424 (1589)","Mayer","n. 18","","Victoria, Tomás Luis de","Dum complerentur dies Pentecostes"
"169015","V 1425 (1609)","Gardano, Angelo","n. 18","","Victoria, Tomás Luis de","Dum complerentur dies Pentecostes"
"169015","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 15","","Victoria, Tomás Luis de","Dum complerentur dies Pentecostes"
"169016","","","","","Victoria, Tomás Luis de","Tantum ergo sacramentum"
"169017","D-Dl","Grimma 54","p. 85-88","","Victoria, Tomás Luis de","Descendit Angelus Domini"
"169017","V 1421 (1572)","Gardano (Söhne)","n. 22","","Victoria, Tomás Luis de","Descendit Angelus Domini"
"169017","V 1422 (1583)","Gardano, Alessandro","n. 27","","Victoria, Tomás Luis de","Descendit Angelus Domini"
"169017","V 1423 (1589)","Francesco und Erben Tini","n. 27","","Victoria, Tomás Luis de","Descendit Angelus Domini"
"169017","V 1424 (1589)","Mayer","n. 27","","Victoria, Tomás Luis de","Descendit Angelus Domini"
"169017","V 1425 (1609)","Gardano, Angelo","n. 27","","Victoria, Tomás Luis de","Descendit Angelus Domini"
"169017","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 17","","Victoria, Tomás Luis de","Descendit Angelus Domini"
"169018","V 1422 (1583)","Gardano, Alessandro","n. 19","","Victoria, Tomás Luis de","O lux et decus Hispaniae"
"169018","V 1423 (1589)","Francesco und Erben Tini","n. 19","","Victoria, Tomás Luis de","O lux et decus Hispaniae"
"169018","V 1424 (1589)","Mayer","n. 19","","Victoria, Tomás Luis de","O lux et decus Hispaniae"
"169018","V 1425 (1609)","Gardano, Angelo","n. 19","","Victoria, Tomás Luis de","O lux et decus Hispaniae"
"169019","V 1421 (1572)","Gardano (Söhne)","n. 23","","Victoria, Tomás Luis de","Gaude, Maria virgo cunctas haereses"
"169019","V 1422 (1583)","Gardano, Alessandro","n. 20","","Victoria, Tomás Luis de","Gaude, Maria virgo cunctas haereses"
"169019","V 1423 (1589)","Francesco und Erben Tini","n. 20","","Victoria, Tomás Luis de","Gaude, Maria virgo cunctas haereses"
"169019","V 1424 (1589)","Mayer","n. 20","","Victoria, Tomás Luis de","Gaude, Maria virgo cunctas haereses"
"169019","V 1425 (1609)","Gardano, Angelo","n. 20","","Victoria, Tomás Luis de","Gaude, Maria virgo cunctas haereses"
"169019","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 19","","Victoria, Tomás Luis de","Gaude, Maria virgo cunctas haereses"
"169020","E-P","2","106v-108r (n. 33)","","Victoria, Tomás Luis de","Resplenduit facies eius"
"169021","V 1421 (1572)","Gardano (Söhne)","n. 20","","Victoria, Tomás Luis de","Ecce Dominus veniet"
"169021","V 1422 (1583)","Gardano, Alessandro","n. 21","","Victoria, Tomás Luis de","Ecce Dominus veniet"
"169021","V 1423 (1589)","Francesco und Erben Tini","n. 21","","Victoria, Tomás Luis de","Ecce Dominus veniet"
"169021","V 1425 (1609)","Gardano, Angelo","n. 21","","Victoria, Tomás Luis de","Ecce Dominus veniet"
"169021","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 21, f. 64v-68r","","Victoria, Tomás Luis de","Ecce Dominus veniet"
"169022","V 1421 (1572)","Gardano (Söhne)","n. 1","","Victoria, Tomás Luis de","O quam gloriosum est regnum"
"169022","V 1422 (1583)","Gardano, Alessandro","n. 1","","Victoria, Tomás Luis de","O quam gloriosum est regnum"
"169022","V 1423 (1589)","Francesco und Erben Tini","n. 1","","Victoria, Tomás Luis de","O quam gloriosum est regnum"
"169022","V 1424 (1589)","Mayer","n. 1","","Victoria, Tomás Luis de","O quam gloriosum est regnum"
"169022","V 1425 (1609)","Gardano, Angelo","n. 1","","Victoria, Tomás Luis de","O quam gloriosum est regnum"
"169022","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 22, fol. 68v-70r","","Victoria, Tomás Luis de","O quam gloriosum est regnum"
"169023","E-P","2","108v-109r (n. 34)","","Victoria, Tomás Luis de","Doctor bonus amicus Dei Andreas"
"169023","V 1421 (1572)","Gardano (Söhne)","n. 2","","Victoria, Tomás Luis de","Doctor bonus amicus Dei Andreas"
"169023","V 1422 (1583)","Gardano, Alessandro","n. 2","","Victoria, Tomás Luis de","Doctor bonus amicus Dei Andreas"
"169023","V 1423 (1589)","Francesco und Erben Tini","n. 2","","Victoria, Tomás Luis de","Doctor bonus amicus Dei Andreas"
"169023","V 1424 (1589)","Mayer","n. 2","","Victoria, Tomás Luis de","Doctor bonus amicus Dei Andreas"
"169023","V 1425 (1609)","Gardano, Angelo","n. 2","","Victoria, Tomás Luis de","Doctor bonus amicus Dei Andreas"
"169023","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 23, fol. 70v-72r","","Victoria, Tomás Luis de","Doctor bonus amicus Dei Andreas"
"169024","E-Bc","587","","","Victoria, Tomás Luis de","Magi viderunt stellam"
"169024","V 1421 (1572)","Gardano (Söhne)","n. 6","","Victoria, Tomás Luis de","Magi viderunt stellam"
"169024","V 1422 (1583)","Gardano, Alessandro","n. 6","","Victoria, Tomás Luis de","Magi viderunt stellam"
"169024","V 1423 (1589)","Francesco und Erben Tini","n. 6","","Victoria, Tomás Luis de","Magi viderunt stellam"
"169024","V 1424 (1589)","Mayer","n. 6","","Victoria, Tomás Luis de","Magi viderunt stellam"
"169024","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 24, fol. 72v-74r","","Victoria, Tomás Luis de","Magi viderunt stellam"
"169025","V 1421 (1572)","Gardano (Söhne)","n. 29","","Victoria, Tomás Luis de","O sacrum convivium"
"169025","V 1422 (1583)","Gardano, Alessandro","n. 38","","Victoria, Tomás Luis de","O sacrum convivium"
"169025","V 1423 (1589)","Francesco und Erben Tini","n. 38","","Victoria, Tomás Luis de","O sacrum convivium"
"169025","V 1424 (1589)","Mayer","n. 38","","Victoria, Tomás Luis de","O sacrum convivium"
"169025","V 1425 (1609)","Gardano, Angelo","n. 36","","Victoria, Tomás Luis de","O sacrum convivium"
"169025","V 1427 (1576)","Gardano, Angelo","n. 21","","Victoria, Tomás Luis de","O sacrum convivium"
"169025","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 8","","Victoria, Tomás Luis de","O sacrum convivium"
"169026","V 1422 (1583)","Gardano, Alessandro","n. 13","","Victoria, Tomás Luis de","Duo Seraphim clamabant"
"169026","V 1423 (1589)","Francesco und Erben Tini","n. 13","","Victoria, Tomás Luis de","Duo Seraphim clamabant"
"169026","V 1424 (1589)","Mayer","n. 13","","Victoria, Tomás Luis de","Duo Seraphim clamabant"
"169026","V 1425 (1609)","Gardano, Angelo","n. 13","","Victoria, Tomás Luis de","Duo Seraphim clamabant"
"169026","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 26","","Victoria, Tomás Luis de","Duo Seraphim clamabant"
"169027","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 27","","Victoria, Tomás Luis de","Estote fortes in bello"
"169028","","","","","Victoria, Tomás Luis de","Iste sanctus pro lege Dei sui"
"169028","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 28","","Victoria, Tomás Luis de","Iste Sanctus pro lege"
"169029","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 29","","Victoria, Tomás Luis de","Gaudent in coelis animae Sanctorum"
"169030","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 30","","Victoria, Tomás Luis de","Ecce sacerdos magnus"
"169031","","","","","Victoria, Tomás Luis de","Hic vir despiciens mundum"
"169032","","","","","Victoria, Tomás Luis de","Veni sponsa Christi accipe coronam"
"169033","","","","","Victoria, Tomás Luis de","O quam metuendus est locus iste"
"169034","V 1421 (1572)","Gardano (Söhne)","n. 33","","Victoria, Tomás Luis de","Ave Maria"
"169034","V 1422 (1583)","Gardano, Alessandro","n. 43","","Victoria, Tomás Luis de","Ave Maria"
"169034","V 1423 (1589)","Francesco und Erben Tini","n. 43","","Victoria, Tomás Luis de","Ave Maria"
"169034","V 1424 (1589)","Mayer","n. 43","","Victoria, Tomás Luis de","Ave Maria"
"169034","V 1425 (1609)","Gardano, Angelo","n. 43","","Victoria, Tomás Luis de","Ave Maria"
"169034","V 1427 (1576)","Gardano, Angelo","n. 25","","Victoria, Tomás Luis de","Ave Maria"
"169034","V 1433 (=1585/kr)","Gardano, Alessandro (gedruckt bei Dominico Basa)","n. 43","","Victoria, Tomás Luis de","Ave Maria"
"169035","","","","","Victoria, Tomás Luis de","Lauda Sion Salvatorem"
"169036","","","","","Soriano, Francisco","Assumpsit Jesus Petrum et Iacobum"
"169037","BAV","CS 29 (=29012)","70v-75r","","Victoria, Tomás Luis de","Super flumina babilonis"
"169037","V 1422 (1583)","Gardano, Alessandro","n. 52","","Victoria, Tomás Luis de","Super flumina babilonis"
"169037","V 1423 (1589)","Francesco und Erben Tini","n. 52","","Victoria, Tomás Luis de","Super flumina babilonis"
"169037","V 1424 (1589)","Mayer","n. 52","","Victoria, Tomás Luis de","Super flumina babilonis"
"169037","V 1425 (1609)","Gardano, Angelo","n. 52","","Victoria, Tomás Luis de","Super flumina babilonis"
"169037","V 1427 (1576)","Gardano, Angelo","n.16","","Victoria, Tomás Luis de","Super flumina babilonis"
"169037","V 1435 (1600)","Johannes Flandrus","fol. 72","","Victoria, Tomás Luis de","Super flumina babilonis"
"170001","E-Tc","26","18v-37","","Guerrero, Francisco","Missa Sancta et immaculata"
"170002","","","","","Guerrero, Francisco","Missa In te Domine speravi"
"170003","E-Tc","26","59v-78r","","Guerrero, Francisco","Missa Congratulamini mihi"
"170004","","","","","Guerrero, Francisco","Missa Super flumina babylonis"
"170005","keine","","","","Guerrero, Francisco","Missa Rex virginum amator Deus Mariae decus"
"170006","E-Sc","15","30v","","Guerrero, Francisco","Missa Dormendo un giorno"
"170006","E-Tc","11","34v","","Guerrero, Francisco","Missa Dormendo un giorno"
"170006","E-Zvp (Zac)","n.o 4","1v","unvollständig","Guerrero, Francisco","Missa Dormendo un giorno"
"170007","","","","","Guerrero, Francisco","Missa Inter vestibulum"
"170008","","","","","Guerrero, Francisco","Missa Beata mater"
"170009","","","","","Guerrero, Francisco","Missa pro defunctis"
"170010","","","","","Guerrero, Francisco","Ave virgo sanctissima Dei mater piissima"
"170011","","","","","Guerrero, Francisco","Usquequo Domine"
"170012","","","","","Guerrero, Francisco","Pater noster"
"171001","","","","","","Missa Ave Regina coelorum"
"171002","","","","","Palestrina, Giovanni Pierluigi da","Missa Laudate Dominum omnes gentes"
"171003","P-Pm","40","52","","Agazzari, Agostino","Missa"
"173001","E-Ac","1","181-184","","Victoria, Tomás Luis de","Asperges me Domine"
"173002","E-Ac","1","185-188","","Victoria, Tomás Luis de","Vidi aquam"
"173003","","","","","Victoria, Tomás Luis de","Missa O magnum mysterium"
"173004","GB-Lbl","18936-39","passim","zahlreiche einzelne Meßsätze","Victoria, Tomás Luis de","Missa (quarti toni)"
"173004","GB-Lbl","41156-58","passim","zahlreiche einzelne Meßsätze","Victoria, Tomás Luis de","Missa (quarti toni)"
"173004","GB-Lcm","2041","passim","zahlreiche einzelne Meßsätze et al.","Victoria, Tomás Luis de","Missa (quarti toni)"
"173005","","","","","Victoria, Tomás Luis de","Missa Trahe me post te"
"173006","","","","","Victoria, Tomás Luis de","Missa Ascendens Christus"
"173007","keine","","","","Victoria, Tomás Luis de","Missa Vidi speciosam"
"173008","","","","","Victoria, Tomás Luis de","Missa Salve Regina"
"173009","","","","","Victoria, Tomás Luis de","Missa pro defunctis"
"174001","","","","","Palestrina, Giovanni Pierluigi da","Conditor alme siderum"
"174002","","","","","Palestrina, Giovanni Pierluigi da","Vergente mundi vespere"
"174003","","","","","Palestrina, Giovanni Pierluigi da","Te deprecamur agie"
"174004","","","","","Palestrina, Giovanni Pierluigi da","Laus honor virtus gloria"
"174005","","","","","Palestrina, Giovanni Pierluigi da","Christe Redemptor omnium ex patre"
"174006","","","","","Palestrina, Giovanni Pierluigi da","Memento salutis auctor"
"174007","","","","","Palestrina, Giovanni Pierluigi da","Hunc coelum terra"
"174008","","","","","Palestrina, Giovanni Pierluigi da","Gloria tibi Domine"
"174009","","","","","Palestrina, Giovanni Pierluigi da","A solis ortus cardine"
"174010","","","","","Palestrina, Giovanni Pierluigi da","Castae parentis"
"174011","","","","","Palestrina, Giovanni Pierluigi da","Enixa est puerpera"
"174012","","","","","Palestrina, Giovanni Pierluigi da","Gaudet chorus coelestium"
"174013","","","","","Palestrina, Giovanni Pierluigi da","Salvete flores martyrum"
"174014","","","","","Palestrina, Giovanni Pierluigi da","Gloria tibi Domine"
"174015","","","","","Palestrina, Giovanni Pierluigi da","Hostis Herodes impie"
"174016","","","","","Palestrina, Giovanni Pierluigi da","Lavacra puri gurgitis"
"174017","","","","","Palestrina, Giovanni Pierluigi da","Gloria tibi Domine"
"174018","","","","","Palestrina, Giovanni Pierluigi da","Lucis Creator optime"
"174019","","","","","Palestrina, Giovanni Pierluigi da","Ne mens gravata crimine"
"174020","","","","","Palestrina, Giovanni Pierluigi da","Praesta pater piissime"
"174021","","","","","Palestrina, Giovanni Pierluigi da","O lux beata Trinitas"
"174022","","","","","Palestrina, Giovanni Pierluigi da","Deo Patri sit gloria"
"174023","","","","","Palestrina, Giovanni Pierluigi da","Ad preces nostras"
"174024","","","","","Palestrina, Giovanni Pierluigi da","Crimina laxa"
"174025","","","","","Palestrina, Giovanni Pierluigi da","Christe lux vera"
"174026","","","","","Palestrina, Giovanni Pierluigi da","Tu nobis dona"
"174027","","","","","Palestrina, Giovanni Pierluigi da","Gloria Deo"
"174028","","","","","Palestrina, Giovanni Pierluigi da","Vexilla Regis prodeunt"
"174029","","","","","Palestrina, Giovanni Pierluigi da","Impleta sunt"
"174030","","","","","Palestrina, Giovanni Pierluigi da","Beata cuius brachiis"
"174031","","","","","Palestrina, Giovanni Pierluigi da","O crux ave spes unica"
"174032","","","","","Palestrina, Giovanni Pierluigi da","Te summa Deus Trinitas"
"174033","","","","","Palestrina, Giovanni Pierluigi da","Ad coenam agni providi"
"174034","","","","","Palestrina, Giovanni Pierluigi da","Protecti paschae vespere"
"174035","","","","","Palestrina, Giovanni Pierluigi da","O vere digna hostia"
"174036","","","","","Palestrina, Giovanni Pierluigi da","Quaesumus auctor omnium"
"174037","","","","","Palestrina, Giovanni Pierluigi da","Iesu nostra redemptio"
"174038","","","","","Palestrina, Giovanni Pierluigi da","Inferni claustra penetrans"
"174039","","","","","Palestrina, Giovanni Pierluigi da","Tu esto nostrum gaudium"
"174040","","","","","Palestrina, Giovanni Pierluigi da","Veni Creator Spiritus"
