"","9.0000","vgl. AR, p. 569f.","","Dominica duodevicesima post Pentecosten ad vesperas","Dominica decimaoctava post Pentecosten. Ad Magn.","97r-97v","Offizium","","107","9113",""
"","9.0000","vgl. AR, p. 570","","Dominica undevicesima post Pentecosten ad vesperas","Dominica decima Nona post Pent. Ad Magn.","97v-98r","Offizium","","108","9114",""
"","9.0000","vgl. AR, p. 571","","Dominica vicesima post Pentecosten ad vesperas","Dominica vigesima post Pentecost. Ad Magn.","98v","Offizium","","109","9115",""
"","9.0000","vgl. AR, p. 572","","Dominica vicesimaprima post Pentecosten ad vesperas","Dominica vigesima prima post Pentec. Ad Magn.","99r-99v","Offizium","","110","9116",""
"","9.0000","vgl. AR, p. 573","","Dominica vicesimasecunda post Pentecosten ad vesperas","Dominica vigesima secunda post Pentec. Ad Magn.","99v","Offizium","","111","9117",""
"","9.0000","vgl. AR, p. 573f.","","Dominica vicesimatertia post Pentecosten ad vesperas","Dominica vigesima tertia post Pent. Ad Magn.","99v-100r","Offizium","","112","9118",""
"","9.0000","vgl. AR, p. 575f.","","Dominica vicesimaquarta post Pentecosten ad vesperas","Dominica vigesimaquarta post Pentec. Ad Magn.","100r-100v","Offizium","","113","9120",""
"","9.0000","vgl. AR, p. 543f.","","Sabbato proximo kalendis Augusti ad vesperas","Sabbato proximo kalendis Augusti Ad Magn","100v-101r","Offizium","","114","9121",""
"","9.0000","","","Feriae usque ad kalendas Septembris ad vesperas","Antiphone ... ad Magnificat in feriali officio usque ad Calendas Septembris","101r-103r","Offizium","","115","9122",""
"","9.0000","vgl. AR, p. 546","","Sabbato proximo kalendis Septembris ad vesperas","Sabbato proximo kaln. Septembris Ad Magn.","103r-104r","Offizium","","116","9123",""
"","9.0000","vgl. AR, p. 547","","Sabbato ante dominicam tertiam Septembris (?) ad vesperas","Sabbato Dominice in qua ponitur Liber Thobie. Ad Magn.","104r","Offizium","","117","9124",""
"","9.0000","vgl. AR, p. 549","","Sabbato ante dominicam quartam Septembris (?) ad vesperas","Sabbato dominice in qua ponitur Liber Judith. Ad Magn.","104v","Offizium","","118","9125",""
"","9.0000","","","Feriae infra octavam dominicae quartae Septembris (?) ad vesperas","Per hebdomadam Ad Magn","104v-105r","Offizium","","119","9126",""
"","9.0000","vgl. AR, p. 550","","Sabbato proximo kalendis Octobris ad vesperas","Sabbato proximo kalendis Octobris. Ad Magn.","105r-105v","Offizium","","120","9127",""
"","9.0000","","","Feriae ad vesperas usque ad kalendis Novembris","in feriali Officio usque ad kal. novembris Ad Magn.","105v-108r","Offizium","","121","9128",""
"","9.0000","vgl. AR, p. 552","","Sabbato proximo kalendis Novembris ad vesperas","Sabbato Dominice proxime kalendis Novembris Ad Magn.","108r-108v","Offizium","","122","9129",""
"","9.0000","","","Feriae ad vesperas usque ad adventum","in feriali Officio usque ad Adventum Ad Magn.","108v-110v","Offizium","","123","9130",""
"","10.0000","","","","","","","","","10000",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [2]-[8]","","Commune apostolorum in primis vesperis","In festivitatibus apostolorum. Ad vesperas","2r-3r","Offizium","","1/1","10001",""
"","10.0000","vgl. AR, p. [8]","","Commune apostolorum ad laudes et per horas","Ad laudes et per horas","3r-9r","Offizium","","1/2","10002",""
"","10.0000","vgl. AR, p. [10]-[13]","","Commune apostolorum in secundis vesperis","Ad vs.","9v-11v","Offizium","","1/3","10007",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [13/1]-[15]","","Commune unius martyris in primis vesperis","In nativitate unius martyris Ad vesperas","11v-12v","Offizium","","2/1","10008",""
"","10.0000","vgl. AR, p. [15]-[19]","","Commune unius martyris ad laudes et per horas","","13r-19r","Offizium","","2/2","10009",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [21]","","Commune unius martyris in secundis vesperis","In sis. vesperis","19r-19v","Offizium","","2/3","10014",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [36]-[41]","","Commune plurimorum martyrum in primis vesperis","In nat plurimorum martirum ad vs.","19v-20v","Offizium","","3/1","10015",""
"","10.0000","vgl. AR, p. [41]-[45]","","Commune plurimorum martyrum ad laudes et per horas","Ad laudes et per horas","20v-26v","Offizium","","3/2","10016",""
"","10.0000","vgl. AR, p. [46]-[49]","","Commune plurimorum martyrum in secundis vesperis","In secundis vesperis","26v-30r","Offizium","","3/3","10021",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [49]-[55]","","Commune confessoris pontificis in primis vesperis","In nat. unius conf. pontif. ad vs.","30r-31v","Offizium","","4/1","10022",""
"","10.0000","vgl. AR, p. [49]-[62]","","Commune confessoris pontificis ad laudes et per horas","Ad laudes et per horas","31v-37r","Offizium","","4/2","10023",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [65]f.","","Commune confessoris pontificis in secundis vesperis","In sis. vesperis","37r-38r","Offizium","","4/3","10028",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [68]-[73]","","Commune confessoris non pontificis in primis vesperis","In nat. conf. non pontif.","38r-38v","Offizium","","5/1","10029",""
"","10.0000","vgl. AR, p. [74]-[83]","","Commune confessoris non pontificis ad laudes et per horas","Ad laudes et per horas","38v-44v","Offizium","","5/2","10030",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [85]f.","","Commune confessoris non pontificis in secundis vesperis","In sis. vesperis","44v-45r","Offizium","","5/3","10035",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [86]f.","","Commune virginum in primis vesperis","In nat. virginum ad vs.","45r-46r","Offizium","","6/1","10036",""
"","10.0000","vgl. AR, p. [87]-[93]","","Commune virginum ad laudes et per horas","Ad laudes et per horas","46r-52r","Offizium","","6/2","10037",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [96]","","Commune virginum in secundis vesperis","In secundis vesperis","52r-53v","Offizium","","6/3","10042",""
"nur Verweise","10.0000","vgl. AR, p. [96]f.","","Commune nec virginis nec martyris in primis vesperis","In festo alicuius sancte nec virginis nec martiris","53v","Offizium","","7/1","10043",""
"","10.0000","vgl. AR, p. [97]-[103]","","Commune nec virginis nec martyris ad laudes et per horas","Ad laudes et per horas","53v-55v","Offizium","","7/2","10044",""
"Antiphonen nur Verweise","10.0000","vgl. AR, p. [103]","","Commune nec virginis nec martyris in secundis vesperis","In secundis vesperis","56r","Offizium","","7/3","10045",""
"Antiphonen nur Verweise ""cum reliquis de laudibus""","10.0000","vgl. AR, p. [104]-[106]","","Dedicatio ecclesiae in primis vesperis","In dedicatione ecce. ad vs.","56r-57r","Offizium","","8/1","10046",""
"","10.0000","vgl. AR, p. [106]-[110]","","Dedicatio ecclesiae ad laudes et per horas","Ad laudes et per horas","57r-64r","Offizium","","8/2","10047",""
"","10.0000","vgl. AR, p. [113]f.","","Dedicatio ecclesiae in secundis vesperis","In sis. vesperis","64r-65r","Offizium","","8/3","10052",""
"Text unter leeren Rastralen - ??","10.0000","","","In festis BMV (?)","","65v","","","9","10053",""
"","10.0000","vgl. AR, p. [142]-[151]","","Officium pro defunctis ad vesperas","In agenda mortuorum . Ad vs.","67r-68v","Offizium","","10/1","10054",""
"","10.0000","vgl. AR, p. [152]-[154]","","Officium pro defunctis ad matutinum","In agenda mort. ad matt.","68v-73v","Offizium","","10/2","10055",""
"","10.0000","vgl. AR, p. [154]-[161]","","Officium pro defunctis ad matutinum in primo nocturno","In i. noc.","73v-78v","Offizium","","10/3","10056",""
"","10.0000","vgl. AR, p. [161]-[167]","","Officium pro defunctis ad matutinum in secundo nocturno","In ii. noc.","78v-82v","Offizium","","10/4","10057",""
"","10.0000","vgl. AR, p. [167]-[176]","","Officium pro defunctis ad matutinum in tertio nocturno","In iii. noc.","82v-89r","Offizium","","10/5","10058",""
"","10.0000","vgl. AR, p. [176]-[183]","","Officium pro defunctis ad laudes","Ad laudes","89r-91r","Offizium","","10/6","10059",""
"Verweis??","10.0000","vgl. AR, p. [114]f.","","In festis BMV (?)","","91v","Offizium","","11","10060",""
"","11.0000","","","","","","","","","11000",""
"","11.0000","vgl. AR, p. 579","","S. Andreae ad vesperas, laudes et per horas","S. Andree apli.","1r-4r","Offizium","","1","11001",""
"","11.0000","vgl. AR, p. 591","","S. Luciae ad vesperas, laudes et per horas","In sancte Lucie virginis et mar.","4r-5r","Offizium","","2","11002",""
"","11.0000","vgl. AR, p. 595","","S. Thomae ad vesperas","In sancti Thome apli. ... In utriusque vesperis","7r-7v","Offizium","","3","11003",""
"","11.0000","vgl. AR, p. 602f.","","S. Agnetis ad vesperas, laudes et per horas","In sancte Agnetis","7v-11r","Offizium","","4","11004",""
"","11.0000","vgl. AR, p. 607-609","","S. Pauli conversio ad vesperas, laudes et per horas","In conversione Sancti Pauli Apostoli","11r-13v","Offizium","","5","11005",""
"","11.0000","vgl. AR, p. 613","","S. Agnetis secundo in primis et secundis vesperis","In sancte Agnetis secundo","14r","Offizium","","6","11006",""
"","11.0000","vgl. AR, p. 619","","Purificatio BMV ad vesperas, laudes et per horas","In purificatione virginis Marie","14r-17r","Offizium","","7","11007",""
"","11.0000","vgl. AR, p. 623","","S. Agathae ad vesperas, laudes et per horas","In sancte Agathe virg. et m.","17r-20v","Offizium","","8","11008",""
"","11.0000","vgl. AR, p. 597-599, 643","","S. Petri Cathedra in primis vesperis","In Cathedra sancti Petri ap.","20v-21r","Offizium","","9","11010",""
"","11.0000","vgl. AR, p. 667","","Annuntiatio BMV ad vesperas, laudes et per horas","In Annuntiatione beate Marie semper virginis","21r-23v","Offizium","","10","11012",""
"","11.0000","vgl. AR, p. [22]-[28]","","Commune sanctorum tempore paschali ad vesperas, laudes et per horas","In festivitatibus Sanctorum a pascha usque ad pentecosten","23v-24r","Offizium","","11","11013",""
"","11.0000","vgl. AR, p. 693f.","","SS. Philippi et Iacobi ad vesperas, laudes et per horas","In festo apostolorum Philippi et Jacobi","28r-30v","Offizium","","12","11014",""
"","11.0000","vgl. AR, p. 697-699","","S. Crucis inventio ad vesperas, laudes et per horas","In Inventione sancte crucis","30v-34r","Offizium","","13","11015",""
"","11.0000","vgl. AR, p. 705f.","","S. Johannes ante portam Latinam ad vesperas","In sancti Joannis ante portam Latinam ... in utrisque vesperis","34r","Offizium","","14","11016",""
"nur Verweise","11.0000","vgl. AR, p. 706","","S. Michaelis apparitio","In apparitione sancti Michaelis","34v","Offizium","","15","11017",""
"","11.0000","vgl. AR, p. 732-735","","S. Johannis Baptistae ad vesperas, laudes et per horas","In vigilia nativitatis sancti Joannis baptiste","34v-40r","Offizium","","16","11018",""
"","11.0000","vgl. AR, p. 742","","SS. Johannis et Pauli ad vesperas, laudes et per horas","In sanctorum martyrum Joannis et pauli","40r-43r","Offizium","","17","11020",""
"","11.0000","vgl. AR, p. 747-750","","SS. Petri et Pauli ad vesperas, laudes et per horas","In vigilia Apostolorum Petri et Pauli","43r-46r","Offizium","","18","11021",""
"","11.0000","vgl. AR, p. 774","","SS. Petri et Pauli octava ad vesperas","per octavam","46r-46v","Offizium","","19","11022",""
"","11.0000","","","Visitatio BMV ad vesperas, laudes et per horas","In visitatione beate Marie v.","46v-50v","Offizium","","20","11023",""
"","11.0000","vgl. AR, p. 789-791","","S. Mariae Magdalenae ad vesperas","In sancte Marie magdalene","50v-51v","Offizium","","21","11024",""
"","11.0000","vgl. AR, p. 797f.","","S. Petri ad vincula ad vesperas, laudes et per horas","In sancti Petri ad Vincula","52r-55r","Offizium","","22","11025",""
"","11.0000","vgl. AR, p. 802, [121]","","BMV ad Nives ad vesperas, horas et per laudes","In Vigilia Sancte Marie Festi Nivi","55r-58r","Offizium","","23","11026",""
"nach fol. 58 ein Blatt herausgeschnitten - die ersten beiden Ant. und der Anfang der dritten fehlen","11.0000","vgl. AR, p. 803-805","","Transfiguratio Domini nostri Jesu Christi ad vesperas, laudes et per horas","In Transfiguratione dni. nri. Jesu christi","58r-61v","Offizium","","24","11027",""
"nach fol. 61 ein Blatt herausgeschnitten - der Schluß der Vesperant. und die ersten beiden Laudes-Ant. fehlen","11.0000","vgl. AR, p. 813","","S. Laurentii ad vesperas, laudes et per horas","In Vigilia sancti Laurentii","61v-63v","Offizium","","25","11028",""
"","11.0000","vgl. AR, p. 819f.","","Assumptio BMV ad vesperas, laudes et per horas","In vigilia Assumptionis Marie","63v-67r","Offizium","","26","11030",""
"nach fol. 67 ein Blatt herausgeschnitten - der Schluß der Vesperant. und die ersten beiden Laudes-Ant. fehlen","11.0000","vgl. AR, p. 828f.","","S. Johannis Baptistae decollatio ad vesperas, laudes et per horas","In decollatione sancti Joannis baptiste","67v-69r","Offizium","","27","11031",""
"","11.0000","vgl. AR, p. 833","","Nativitas BMV ad vesperas, laudes et per horas","In Vigilia Nativitatis beate Marie","69r-72v","Offizium","","28","11032",""
"","11.0000","vgl. AR, p. 839, 700-702","","S. Crucis exaltatio ad vesperas, laudes et per horas","In exaltatione sancte Crucis","72v-74r","Offizium","","29","11033",""
"","11.0000","vgl. AR, p. 854f.","","S. Michaelis dedicatio ad vesperas, laudes et per horas","In Dedicatione sancti Michaelis archangeli","77r-81v","Offizium","","30","11034",""
"","11.0000","","","Commemoratio apostolorum ad vesperas","De Apostolis Commemoratio Ad Vesperas","81v-82r","Offizium","","31","11035",""
"nach fol. 82 ein Blatt herausgeschnitten - die ersten beiden Ant. und der Anfang der dritten fehlen","11.0000","vgl. AR, p. 903","","Omnium Sanctorum ad vesperas, laudes et per horas","In secundis vesperis festi Omnium Sanctorum","82r-85r","Offizium","","32","11036",""
"","11.0000","vgl. AR, p. 916-919","","S. Martini ad vesperas, laudes et per horas","In sancti Martini epi. et conf.","85r-88r","Offizium","","33","11037",""
"","11.0000","vgl. AR, p. 923f.","","S. Caeciliae ad vesperas, laudes et per horas","In festo Sancte Cecilie virginis et martyris","88r-90v","Offizium","","34","11038",""
"nach fol. 90 ein Blatt herausgeschnitten - Ende der Vesperant., vermutlich die Ant. ""Virgo gloriosa"" [Comm. S. Ceciliae] und der Anfang der 1. Laudes-Ant. fehlen","11.0000","vgl. AR, p. 926f.","","S. Clementis ad laudes, per horas et ad vesperas","de sancto Clemente pp et mar.","90v-92v","Offizium","","35","11040",""
"","11.0000","vgl. AR, p. 919","","S. Martini in secundis vesperis","In secundis vesperis pro sancto Martino","92v-93v","Offizium","","36","11041",""
"","11.0000","vgl. AR, p. 930f.","","S. Catharinae ad vesperas, laudes et per horas","In festo sancte Catherine Virginis et martyris","93v-97v","Offizium","","37","11042",""
"","12.0000","","","","","","","","","12000",""
"","12.0000","vgl. GR, p. 1*","","Ad aspersionem altari","","2r-2v","Propriumsantiphon","","1","12001",""
"","12.0000","vgl. GR, p. 1-3","","Dominica prima adventus","Dominica prima de adventu","4r-6v","Proprium","","2","12002",""
"","12.0000","vgl. GR, p. 4-6","","Dominica secunda adventus","Dominica ii de adventu","7r-9v","Proprium","","3","12003",""
"","12.0000","vgl. GR, p. 6-8","","Dominica tertia adventus","Dominica tertia de adventu","10r-13r","Proprium","","4","12004",""
"","12.0000","vgl. GR, p. 9-10","","Feria quarta quatuor temporum adventus","Feria iiii. quatuor temporum","13r-16v","Proprium","","5","12005",""
"","12.0000","vgl. GR, p. 10-11","","Feria sexta quatuor temporum adventus","Feria Sexta","16v-18r","Proprium","","6","12006",""
"","12.0000","vgl. GR, p. 12-19","","Sabbato quatuor temporum adventus","Sabbato","18r-27v","Proprium","","7","12007",""
"","12.0000","vgl. GR, p. 19-22","","Dominica quarta adventus","Dominica iiii de adventu","27v-29r","Proprium","","8","12008",""
"","12.0000","vgl. GR, p. 22-24","","Nativitas Domini vig.","In vigilia nativitatis domini","29r-32r","Proprium","","9","12009",""
"","12.0000","vgl. GR, p. 25-27","","Nativitas Domini ad primam missam in nocte","In nocte nativitatis domini in prima missa","32r-35r","Proprium","","10","12010",""
"","12.0000","vgl. GR, p. 28-30","","Nativitas Domini ad secundam missam","In sa. missa","35r-38r","Proprium","","11","12011",""
"","12.0000","vgl. GR, p. 30-33","","Nativitas Domini ad tertiam missam","Ad missam maiorem","38r-41r","Proprium","","12","12012",""
"","12.0000","vgl. GR, p. 33-36","","S. Stephani protomart.","In sancti stephani prothomartiri","41r-44v","Proprium","","13","12013",""
"","12.0000","vgl. GR, p. 36f.","","S. Johannis Evangelistae","In sancti Johannis evangeliste","44v-47r","Proprium","","14","12014",""
"","12.0000","vgl. GR, p. 37-40","","SS. Innocentium","In festo innocentium","47v-51r","Proprium","","15","12015",""
"","12.0000","vgl. GR, p. 40f.","","S. Thomae Cantuariensis","In sancti thome","51r-54r","Proprium","","16","12016",""
"","12.0000","vgl. GR, p. 41-43","","Dominica infra octavam Nativitatis","Dominica infra octavam nativitatis d.","54r-56v","Proprium","","17","12017",""
"","12.0000","vgl. GR, p. 44","","S. Silvestri","In sancti silvestri pp.","56v-59r","Proprium","","18","12018",""
"","12.0000","vgl. GR, p. 44f.","","Circumcisio Domini","In octava dni.","59v-60r","Proprium","","19","12019",""
"","12.0000","vgl. GR, p. 46-48","","Epiphanias Domini","In epiphania domini","60r-63r","Proprium","","20","12020",""
"","12.0000","vgl. GR, p. 49-51","","Dominica infra octavam Epiphaniae","Dominica infra octavam epiphanie","63r-66v","Proprium","","21","12021",""
"","12.0000","vgl. GR, p. 52-55","","Dominica secunda post Epiphaniam","Dominica ii. post epiphaniam","67r-70v","Proprium","","22","12022",""
"""Dominica quarta post epyphaniam dicitur predictum offitium scilicet Adorate deum et per omnes dominicas usque ad septuagesima""","12.0000","vgl. GR, p. 55-57","","Dominica tertia post Epiphaniam","Dominica tertia","70v-73v","Proprium","","23","12023",""
"","12.0000","vgl. GR, p. 58-61","","Dominica in Septuagesima","Dominica in lxx.","73v-77v","Proprium","","24","12024",""
"","12.0000","vgl. GR, p. 61-64","","Dominica in Sexagesima","Dominica in sexagesima","77v-81v","Proprium","","25","12025",""
"","12.0000","vgl. GR, p. 65-68","","Dominica in Quinquagesima","Dominica in quinquagesima","81v-85v","Proprium","","26","12026",""
"","12.0000","vgl. GR, p. 68-74","","Feria quarta cinerum","Feria quarta cinerum","85v-93r","Proprium","","27","12027",""
"","12.0000","vgl. GR, p. 75","","Feria quinta post cineres","Feria v.","93r-95r","Proprium","","28","12028",""
"","12.0000","vgl. GR, p. 74-76","","Feria sexta post cineres","Fr. vi.","95r-97r","Proprium","","29","12029",""
"","12.0000","vgl. GR, p. 76-81","","Dominica prima Quadragesimae","Dominica prima in quadragesima","97r-104r","Proprium","","30","12030",""
"","12.0000","vgl. GR, p. 82f.","","Feria secunda post dominicam primam Quadragesimae","Fr. ii.","104r-106v","Proprium","","31","12031",""
"","12.0000","vgl. GR, p. 83f.","","Feria tertia post dominicam primam Quadragesimae","Feria tertia","106v-108v","Proprium","","32","12032",""
"","12.0000","vgl. GR, p. 85f.","","Feria quarta post dominicam primam Quadragesimae","Feria quarta","108v-112v","Proprium","","33","12033",""
"","12.0000","vgl. GR, p. 86","","Feria quinta post dominicam primam Quadragesimae","Fr. v.","112v-115r","Proprium","","34","12034",""
"","12.0000","vgl. GR, p. 86-88","","Feria sexta post dominicam primam Quadragesimae","Feria vi.","115r-117r","Proprium","","35","12035",""
"","12.0000","vgl. GR, p. 88-92","","Sabbato post dominicam primam Quadragesimae","Sabbato","117r-121r","Proprium","","36","12036",""
"","12.0000","vgl. GR, p. 93-96","","Dominica secunda Quadragesimae","Dominica secunda in quadragesima","121r-122v","Proprium","","37","12037",""
"","12.0000","vgl. GR, p. 96-98","","Feria secunda post dominicam secundam Quadragesimae","Fr. ii.","122v-125r","Proprium","","38","12038",""
"","12.0000","vgl. GR, p. 99f.","","Feria tertia post dominicam secundam Quadragesimae","Feria tertia","125r-126r","Proprium","","39","12039",""
"","12.0000","vgl. GR, p. 100-102","","Feria quarta post dominicam secundam Quadragesimae","Feria quarta","126r-128r","Proprium","","40","12040",""
"","12.0000","vgl. GR, p. 102","","Feria quinta post dominicam secundam Quadragesimae","Feria quinta","128r-130v","Proprium","","41","12041",""
"","12.0000","vgl. GR, p. 102f.","","Feria sexta post dominicam secundam Quadragesimae","Feria sexta","130v-132v","Proprium","","42","12042",""
"","12.0000","vgl. GR, p. 103f.","","Sabbato post dominicam secundam Quadragesimae","Sabbato","132v-135r","Proprium","","43","12043",""
"","12.0000","vgl. GR, p. 104-107","","Dominica tertia in Quadragesima","Dominica iii.","135r-139r","Proprium","","44","12044",""
"","12.0000","vgl. GR, p. 108-110","","Feria secunda post dominicam tertiam Quadragesimae","Fr. secunda","139r-142r","Proprium","","45","12045",""
"","12.0000","vgl. GR, p. 110-112","","Feria tertia post dominicam tertiam Quadragesimae","Fr. iii.","142r-144r","Proprium","","46","12046",""
"","12.0000","vgl. GR, p. 112-114","","Feria quarta post dominicam tertiam Quadragesimae","Fr. iiii.","144r-146v","Proprium","","47","12047",""
"","12.0000","vgl. GR, p. 114","","Feria quinta post dominicam tertiam Quadragesimae","Fr. quinta","146v-149v","Proprium","","48","12048",""
"","12.0000","vgl. GR, p. 114f.","","Feria sexta post dominicam tertiam Quadragesimae","Feria sexta","149v-151v","Proprium","","49","12049",""
"","12.0000","vgl. GR, p. 116.","","Sabbato post dominicam tertiam Quadragesimae","Sabbato","151v-154r","Proprium","","50","12050",""
"","12.0000","vgl. GR, p. 118-121","","Dominica quarta Quadragesimae","Dominica quarta","154r-157v","Proprium","","51","12051",""
"","12.0000","vgl. GR, p. 121f.","","Feria secunda post dominicam quartam Quadragesimae","Feria secunda","157v-159r","Proprium","","52","12052",""
"","12.0000","vgl. GR, p. 122f.","","Feria tertia post dominicam quartam Quadragesimae","Feria tertia","159r-161v","Proprium","","53","12053",""
"","12.0000","vgl. GR, p. 124f.","","Feria quarta post dominicam quartam Quadragesimae","Feria quarta","161v-165r","Proprium","","54","12054",""
"","12.0000","vgl. GR, p. 125f.","","Feria quinta post dominicam quartam Quadragesimae","Fr. v.","165r-168r","Proprium","","55","12055",""
"","12.0000","vgl. GR, p. 126f.","","Feria sexta post dominicam quartam Quadragesimae","Fr. vi.","168r-170r","Proprium","","56","12056",""
"","12.0000","vgl. GR, p. 127-129","","Sabbato post dominicam quartam Quadragesimae","Sabbato","170r-172v","Proprium","","57","12057",""
"","12.0000","vgl. GR, p. 130-133","","Dominica Passionis","","174r-178v","Proprium","","58","12058",""
"","12.0000","vgl. GR, p. 134f.","","Feria secunda post dominicam Passionis","Fr. secunda","178v-180v","Proprium","","59","12059",""
"","12.0000","vgl. GR, p. 135f.","","Feria tertia post dominicam Passionis","Fr.a tertia","180v-182v","Proprium","","60","12060",""
"","12.0000","vgl. GR, p. 137-139","","Feria quarta post dominicam Passionis","Fr. iiii.","182v-185v","Proprium","","61","12061",""
"","12.0000","vgl. GR, p. 140","","Feria quinta post dominicam Passionis","Fr. quinta","185v-188r","Proprium","","62","12062",""
"""Sabbato resumitur officium esternum""","12.0000","vgl. GR, p. 141f.","","Feria sexta post dominicam Passionis","Fr. vi.","188r-190v","Proprium","","63","12063",""
"","12.0000","vgl. GR, p. 143-153","","Dominica in Palmis ad benedicendum ramos palmarum","In die palmarum","190v-203v","Proprium","","64","12064",""
"","12.0000","vgl. GR, p. 7*-10*","","In festis solemnibus","","204r-207v","Ordinarium","","101","12065",""
"","12.0000","vgl. GR, p. 14*-17*","","In festis minoribus duplicibus","In minoribus duplicibus","207v-212r","Ordinarium","","102","12066",""
"","12.0000","vgl. GR, p. 20*","","In festis maioribus semiduplicibus","In festis maioribus semiduplicibus","212r-216r","Ordinarium","","103","12067",""
"","12.0000","vgl. GR, p. 44*","","In festis minoribus semiduplicibus","In minoribus semidupplicibus","216r-220r","Ordinarium","","104","12068",""
"","12.0000","vgl. GR, p. ??","","In dominicis diebus","In dominicis diebus","220r-221v","Ordinarium","","105","12069",""
"","12.0000","vgl. GR, 38*","","In festis simplicibus","In festis simplicibus","221v-225v","Ordinarium","","106","12070",""
"","12.0000","vgl. GR, p.","","In festis minoribus simplicibus","In festis minoribus simplicibus","225v-228v","Ordinarium","","107","12071",""
"","12.0000","vgl. GR, p. 29*-31*","","BMV","In festivitatibus virginis marie et commemorationibus","228v-232r","Ordinarium","","108","12072",""
"","27.0000","","","","","","","","","27000",""
"","27.0000","vgl. AR, p. 210-212","","Sabbato ante dominicam primam adventus ad vesperas","In primo sabbato de adventu","2r-3r","Offizium","","1","27001",""
"","27.0000","vgl. AR, p. 213-218","","Dominica prima adventus ad laudes et per horas","Ad laudes et per horas","3r-10r","Offizium","","2","27002",""
"","27.0000","vgl. AR, p. 218f.","","Dominica prima adventus ad vesperas","Ad vesperas","10r-11r","Offizium","","3","27003",""
"","27.0000","vgl. AR, p. 75-78","","Feria secunda post dominicam primam adventus ad laudes","Feria secunda","11r-13r","Offizium","","4","27004",""
"","27.0000","vgl. AR, p. 98-104","","Feria secunda post dominicam primam adventus ad vesperas","","13r-15r","Offizium","","5","27005",""
"","27.0000","vgl. AR, p. 220","","Feria tertia post dominicam primam adventus ad laudes","Feria tertia","15r-15v","Offizium","","6","27006",""
"","27.0000","vgl. AR, p. 221","","Feria tertia post dominicam primam adventus ad vesperas","","15v-16r","Offizium","","7","27007",""
"","27.0000","vgl. AR, p. 221","","Feria quarta post dominicam primam adventus ad laudes","Feria quarta","16r-17r","Offizium","","8","27008",""
"","27.0000","vgl. AR, p. 221","","Feria quarta post dominicam primam adventus ad vesperas","","17r-17v","Offizium","","9","27009",""
"","27.0000","vgl. AR, p. 221f.","","Feria quinta post dominicam primam adventus ad laudes","Feria v.","17v","Offizium","","10","27010",""
"","27.0000","vgl. AR, p. 222","","Feria quinta post dominicam primam adventus ad vesperas","","17v-18r","Offizium","","11","27011",""
"","27.0000","vgl. AR, p. 222","","Feria sexta post dominicam primam adventus ad laudes","Feria vi.","18r-18v","Offizium","","12","27012",""
"","27.0000","vgl. AR, p. 222","","Feria sexta post dominicam primam adventus ad vesperas","","18v-19r","Offizium","","13","27013",""
"","27.0000","vgl. AR, p. 223","","Sabbato post dominicam primam adventus ad laudes","Sabbato","19r","Offizium","","14","27014",""
"","27.0000","vgl. AR, p. 223","","Sabbato post dominicam primam adventus ad vesperas","","19v","Offizium","","15","27015",""
"","27.0000","vgl. AR, p. 224-226","","Dominica secunda adventus ad laudes et per horas","Ad laudes et per horas","19v-23r","Offizium","","16","27016",""
"","27.0000","vgl. AR, p. 227","","Dominica secunda adventus ad vesperas","","23r-23v","Offizium","","17","27017",""
"","27.0000","vgl. AR, p. 227","","Feria secunda post dominicam secundam adventus ad laudes et per horas","Feria ii","23v-24r","Offizium","","18","27018",""
"","27.0000","vgl. AR, p. 228","","Feria secunda post dominicam secundam adventus ad vesperas","","24r-24v","Offizium","","19","27019",""
"","27.0000","vgl. AR, p. 228","","Feria tertia post dominicam secundam adventus ad laudes et per horas","Feria III","24v","Offizium","","20","27020",""
"","27.0000","vgl. AR, p. 228","","Feria tertia post dominicam secundam adventus ad vesperas","","25r","Offizium","","21","27021",""
"","27.0000","vgl. AR, p. 228f.","","Feria quarta post dominicam secundam adventus ad laudes et per horas","Feria quarta","25r-25v","Offizium","","22","27022",""
"","27.0000","vgl. AR, p. 229","","Feria quarta post dominicam secundam adventus ad vesperas","","25v-26r","Offizium","","23","27023",""
"","27.0000","vgl. AR, p. 229","","Feria quinta post dominicam secundam adventus ad laudes et per horas","Feria quinta","26r-26v","Offizium","","24","27024",""
"","27.0000","vgl. AR, p. 229","","Feria quinta post dominicam secundam adventus ad vesperas","","26v","Offizium","","25","27025",""
